0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.7372685,0.5660105,0.5776787,0.47394714,0.5837835,0.5438347,0.58417886,0.51740694,0.7747561,0.58186483,0.6577952,0.58273894,0.5364732,0.5314664,0.5367278,0.77068007,0.57257336,0.57900274,0.4234652,0.39026967,0.630924,0.52299684,0.51806945,0.64654714,0.57812953,0.8526213,0.5868114,0.4254761,0.5309752,0.47146252,0.5438024,0.6039998,0.5078927,0.5798693,0.7187084,0.59735477,0.55813974,0.5467585,0.50359046,0.43649605,0.6287856,0.74571306,0.46230754,0.5701586,0.5631055,0.4089519,0.51401967,0.5301256,0.7356786,0.47229803,0.55700964,0.6176594,0.54033214,0.53386563,0.819264,0.58597356,0.44568628,0.418662,0.47132042,0.7311481,0.6443517,0.7805295,0.562221,0.5865774,0.50016105,0.55909854,0.46713236,1.0000001,0.50500447,0.5390547,0.6189783,0.71564156,0.42041767,0.5633683,0.5706728,0.6289377,0.53251886,0.5102372,0.45273048,0.7391272,0.6429879,0.55634964,0.5748205,0.6845488,0.48613364,0.50856644,0.48323035,0.5311802,0.679056,0.6905654,0.48212388,0.67790914,0.66575706,0.53222704,0.54161894,0.62054336,0.53821677,0.6225938,0.5484562,0.5595267,0.5954317,0.50447464,0.5551258,0.5598547,0.5727499,0.53522587,0.41489297,0.45605287,0.6356023,0.62996507,0.84775174,0.6868482,0.57127166,0.65100056,0.4708419,0.5828349,0.6682706,0.55392647,0.54044807,0.74039143,0.57531,0.5963461,0.66117054,0.54303044,0.75411856,0.5807306,0.6551761,0.5738124,0.5094611,0.5797141,0.5756202,0.5489203
0.57876104,0.91909164,0.58759815,0.76883626,0.66229594,0.71012133,0.59689224,0.5023256,0.5265912,0.61758,0.4664652,0.92627555,0.76899034,0.8247789,0.5537428,0.5573104,0.5503797,0.5618894,0.7401898,0.54382837,0.4982144,0.83840096,0.83929515,0.616998,0.53735936,0.49405468,0.61886406,0.7251039,0.71512586,0.74876875,0.5641499,0.5510818,0.5406011,0.6356092,0.4920266,0.6270562,0.7162051,0.5192479,0.8182507,0.5269206,0.6593559,0.5072233,0.81020766,0.7421715,0.54751563,0.494899,0.8311297,0.5335652,0.4803197,0.8053761,0.75545657,0.6566373,0.53960097,0.68445426,0.5761186,0.58033276,0.8243489,0.47931096,0.77829665,0.50745267,0.63410956,0.4923045,0.5607404,0.73985904,0.8570093,0.75831676,0.511958,0.50500447,0.9999997,0.72895724,0.5863809,0.49879214,0.75284785,0.5981014,0.6032036,0.4799131,0.61378807,0.6477942,0.77582616,0.5462316,0.61250234,0.65077204,0.7403708,0.4435426,0.80068785,0.77751976,0.5631556,0.6940594,0.5050265,0.45595258,0.79788786,0.51743376,0.48207238,0.5601054,0.7198901,0.5873473,0.77065635,0.58872896,0.5799361,0.7295835,0.5841867,0.52363735,0.5862496,0.57363087,0.49588048,0.55906785,0.75106823,0.48255008,0.4558749,0.61915696,0.5043281,0.4639978,0.5819025,0.6595982,0.7995041,0.6340436,0.5161502,0.5944334,0.54211366,0.5136896,0.8047277,0.55229104,0.5492941,0.8188654,0.49666607,0.6115835,0.67753446,0.8652275,0.82583964,0.55222064,0.5444979,0.47393253
0.6982548,0.770489,0.7074734,0.6786389,0.6288697,0.9666162,0.7715795,0.5935639,0.596177,0.73724556,0.5027477,0.77955997,0.75518155,0.69349957,0.557434,0.6659972,0.62616974,0.68813175,0.7229195,0.6198494,0.5910892,0.74177957,0.6924027,0.693142,0.5911289,0.5995381,0.744582,0.72333616,0.95218015,0.6542007,0.65637285,0.646091,0.68475854,0.6721721,0.62679,0.6765194,0.9850832,0.6618139,0.76083446,0.58122236,0.7007631,0.6213195,0.76792145,0.7553456,0.6664726,0.58072406,0.7693622,0.6867849,0.6138975,0.7710879,0.7041906,0.6685568,0.6764046,0.7551372,0.627989,0.69897646,0.7463057,0.6071186,0.6678544,0.63243675,0.7561823,0.6004538,0.6963082,0.6989649,0.73082244,0.75874376,0.6092301,0.5390547,0.72895724,0.9999994,0.7162268,0.6167456,0.7258676,0.722629,0.6550586,0.5481223,0.6308935,0.6940582,0.6806922,0.6516358,0.68737936,0.61879295,0.6848697,0.5009884,0.7871437,0.6666212,0.6503479,0.6508795,0.64298606,0.4758656,0.78091574,0.62176234,0.6229866,0.67683375,0.96922684,0.63553923,0.73503786,0.7031253,0.699679,0.84207785,0.66364527,0.6202046,0.70612276,0.6071895,0.6057134,0.68817115,0.7343921,0.5835403,0.59463936,0.6986346,0.5952703,0.49689183,0.72028214,0.6922929,0.77918434,0.75060016,0.6229606,0.5951687,0.695152,0.604375,0.8571498,0.70699656,0.62426513,0.7133136,0.63696826,0.7334826,0.6819829,0.7689549,0.7001101,0.67967737,0.63802314,0.5473559
0.7017505,0.64277273,0.64338696,0.6432686,0.5846174,0.71050394,0.77478874,0.5870329,0.67753714,0.71352,0.5303161,0.6573819,0.75657284,0.5923972,0.5953677,0.66932195,0.62395316,0.6249475,0.53281975,0.50546175,0.6594808,0.62398857,0.58331573,0.7128627,0.6187881,0.65714055,0.6913949,0.5367393,0.6967785,0.6267864,0.67255855,0.6673658,0.6205699,0.65593785,0.65154296,0.6378321,0.72108364,0.7687425,0.6092639,0.50411385,0.83728695,0.64630276,0.562063,0.677247,0.70567095,0.49605972,0.6179554,0.70010394,0.63486016,0.5731881,0.6052773,0.6634971,0.6012795,0.7606637,0.6507741,0.6414762,0.5449135,0.50431097,0.6225553,0.65858144,0.75571114,0.61905843,0.6336441,0.6172529,0.58413476,0.79792744,0.5620679,0.6189783,0.5863809,0.7162268,0.99999994,0.62061155,0.5288867,0.7589636,0.6647002,0.5944439,0.6105409,0.60030115,0.6789163,0.6713677,0.7064328,0.6103573,0.7197496,0.5447695,0.5864123,0.575676,0.5538871,0.5719319,0.6755493,0.51222384,0.58761615,0.60685855,0.6223538,0.5990497,0.70275635,0.66106504,0.64223325,0.9679874,0.62654227,0.7884675,0.6746662,0.5607836,0.6336981,0.6247581,0.64913666,0.60417634,0.54869044,0.5377372,0.6107069,0.9414483,0.6368193,0.5259237,0.6632258,0.8242988,0.57364565,0.7838456,0.6234031,0.5807814,0.69769275,0.5922532,0.7150525,0.7829746,0.6070699,0.63579804,0.6600694,0.69001985,0.80431414,0.6509564,0.597166,0.96439016,0.7001872,0.5897109
0.8466892,0.5684734,0.5481312,0.5267894,0.55415523,0.62214935,0.6177811,0.587337,0.8071335,0.56736326,0.7389722,0.5751919,0.57893664,0.5110874,0.49704084,0.89677936,0.53876555,0.5265013,0.3862808,0.47353417,0.7400182,0.4927045,0.49870992,0.7104544,0.5470758,0.9042439,0.58393,0.38591814,0.6056712,0.5191777,0.6002842,0.81340474,0.5132853,0.53504777,0.8213683,0.49721777,0.6366601,0.5942713,0.48133177,0.4980683,0.64551085,0.8483153,0.44368348,0.53014886,0.61287916,0.49441925,0.50034285,0.61329895,0.9195005,0.44697514,0.5329097,0.51516646,0.5559643,0.64416647,0.86269766,0.54518473,0.44797984,0.519306,0.49418128,0.80541116,0.6032419,0.96409744,0.55920666,0.5734409,0.4661068,0.60790825,0.55293906,0.71564156,0.49879214,0.6167456,0.62061155,0.99999994,0.39214218,0.6319088,0.5888875,0.7426856,0.5207572,0.5253453,0.52408475,0.8905645,0.70982623,0.5112218,0.5821129,0.7736275,0.4559583,0.5195256,0.5618664,0.50817484,0.82716537,0.7319287,0.45448464,0.78488225,0.8913855,0.5436226,0.61649007,0.5839246,0.48548183,0.6162026,0.5570253,0.62104493,0.64081615,0.56356126,0.5363219,0.5324595,0.7086271,0.55685645,0.38588274,0.54598767,0.7533823,0.63314325,0.92919487,0.7419926,0.55912125,0.6395033,0.44542658,0.5935118,0.7828023,0.4580428,0.5790127,0.8666983,0.6070935,0.69324124,0.76501995,0.52511877,0.94484085,0.501778,0.64694387,0.5663859,0.50912136,0.5710136,0.6039281,0.5346264
0.50944245,0.78010154,0.59651,0.6707133,0.60877085,0.66497904,0.5939843,0.47834927,0.42596743,0.62946796,0.42003143,0.7769455,0.6340082,0.7098699,0.48565528,0.4627703,0.5374531,0.57441217,0.9868308,0.539072,0.42870262,0.7975875,0.7100168,0.5525612,0.5240558,0.39641806,0.6124282,0.9761405,0.6695715,0.6179959,0.4964988,0.42345706,0.56610674,0.57860976,0.42529628,0.5537895,0.6796578,0.4685929,0.81550044,0.4989315,0.566123,0.41047168,0.9570829,0.659451,0.47739747,0.47939238,0.8312186,0.50839883,0.41615945,0.9489557,0.70621955,0.6070395,0.5625223,0.56119514,0.4875597,0.5967224,0.89813244,0.45790073,0.6772538,0.43534026,0.6008511,0.39099416,0.5795357,0.68394053,0.7937999,0.6201863,0.49933147,0.42041767,0.75284785,0.7258676,0.5288867,0.39214218,0.99999946,0.5575463,0.5199138,0.43598387,0.5580323,0.6099203,0.6793443,0.4512262,0.5512466,0.5669799,0.5381604,0.3869051,0.94385135,0.657305,0.53615874,0.6463112,0.44150805,0.38767126,0.9398957,0.46204734,0.38306558,0.57369745,0.6840765,0.52344316,0.6324392,0.5117565,0.59290236,0.6364772,0.4945215,0.4689491,0.5924191,0.503074,0.42211008,0.5771228,0.979265,0.45929107,0.4425091,0.511148,0.40676364,0.42619437,0.5907963,0.5308904,0.9499417,0.60975015,0.4692086,0.54071504,0.50870764,0.40541083,0.7133362,0.5150582,0.5169921,0.6987862,0.40162882,0.59254664,0.5485979,0.7992698,0.73915315,0.5020317,0.48122498,0.44410086
0.7741496,0.6493595,0.7923481,0.6722468,0.568307,0.71234953,0.74759257,0.66080266,0.66181123,0.62465525,0.5405691,0.668695,0.75747687,0.60978013,0.6344398,0.69888836,0.5859296,0.73702836,0.55856806,0.5170865,0.60228837,0.58472925,0.5954398,0.8403175,0.5854747,0.64392847,0.6347563,0.5656897,0.6934089,0.6293405,0.8066742,0.6329974,0.7046018,0.6989446,0.7480234,0.5966048,0.7352037,0.79759246,0.6005501,0.5325387,0.67803997,0.6962119,0.5866548,0.65876526,0.8059052,0.51541793,0.60972995,0.7136282,0.6470311,0.5912493,0.61887085,0.6499309,0.7144823,0.8222526,0.63695484,0.7262483,0.5850052,0.5481073,0.61931723,0.75227845,0.684104,0.639144,0.75756425,0.64779246,0.5622051,0.7614803,0.5979928,0.5633683,0.5981014,0.722629,0.7589636,0.6319088,0.5575463,0.9999999,0.7589658,0.5874294,0.6282742,0.6314602,0.6877322,0.71591955,0.82741046,0.6160567,0.69680345,0.5447295,0.61023706,0.6093234,0.5972605,0.5646224,0.78683305,0.49634352,0.60752434,0.61555713,0.69422776,0.7574074,0.7132664,0.6614557,0.62649506,0.752808,0.74426943,0.8114365,0.7699774,0.592366,0.62612283,0.6334141,0.7718294,0.7115031,0.5605102,0.5946081,0.71411544,0.7475053,0.63784087,0.5099923,0.6357009,0.6868841,0.59505266,0.7993754,0.6121377,0.5831933,0.72277427,0.63855445,0.7165855,0.89256614,0.6305511,0.62204045,0.6692006,0.64975286,0.68718994,0.6448106,0.6269861,0.7905395,0.6493795,0.5729683
0.7570744,0.6304662,0.6456352,0.5964743,0.5383889,0.65610033,0.6862287,0.5312511,0.6705066,0.6268398,0.48131126,0.6576855,0.66684365,0.5522482,0.5562889,0.64296645,0.5578842,0.5964235,0.52057195,0.4447736,0.5474614,0.5729686,0.5459906,0.75857973,0.50207305,0.61638016,0.59235597,0.52522576,0.6375229,0.55167395,0.71263945,0.56206584,0.5816275,0.5955493,0.7234449,0.5544806,0.66688704,0.666662,0.56839347,0.43325096,0.6749614,0.7171923,0.5443364,0.6255466,0.7221701,0.43426037,0.57676333,0.6508957,0.60615826,0.54746294,0.5468453,0.5960509,0.5949022,0.6963565,0.5687375,0.6076164,0.5432076,0.46904463,0.5603974,0.73767614,0.67181116,0.58848727,0.61222947,0.5515133,0.5638159,0.6927046,0.44777837,0.5706728,0.6032036,0.6550586,0.6647002,0.5888875,0.5199138,0.7589658,0.9999998,0.5342213,0.56582665,0.5546899,0.62019914,0.67350864,0.75586385,0.55438477,0.61240095,0.5087903,0.56963646,0.5282229,0.4930325,0.54711944,0.74694675,0.469502,0.5562523,0.5293481,0.67809695,0.6302677,0.6450854,0.69074273,0.5947089,0.65762687,0.6027936,0.74890834,0.8184442,0.48059288,0.5584645,0.5236795,0.77206767,0.5934579,0.5379211,0.47431207,0.67508316,0.6692971,0.60507244,0.4540987,0.5638061,0.68283,0.5531288,0.7113936,0.50283223,0.55543053,0.6132535,0.5608789,0.6741036,0.828129,0.5442064,0.5850899,0.608513,0.63257426,0.6915548,0.6057765,0.5775329,0.66526276,0.624918,0.49142057
0.6872397,0.5535601,0.5511688,0.5284611,0.50625443,0.5582665,0.5667481,0.5364821,0.75787026,0.5431825,0.65174395,0.57237434,0.55933475,0.50257075,0.44649175,0.7371544,0.55814934,0.54120624,0.45359403,0.41838747,0.73795515,0.5779011,0.48863995,0.6646814,0.5653943,0.7200725,0.5433725,0.45728302,0.5430497,0.49553394,0.5878272,0.68672234,0.5193177,0.49630854,0.66220886,0.51203483,0.55914026,0.5217407,0.5756722,0.4816769,0.6027491,0.6490235,0.45256132,0.5418348,0.55371904,0.45152283,0.56254137,0.5942037,0.78531873,0.4749387,0.5174873,0.48799738,0.54426014,0.5694427,0.7824237,0.55488,0.4469828,0.4320881,0.497166,0.65778667,0.5921125,0.75581706,0.5415123,0.5777242,0.54997396,0.57054514,0.5200514,0.6289377,0.4799131,0.5481223,0.5944439,0.7426856,0.43598387,0.5874294,0.5342213,1.0000005,0.4419929,0.51907444,0.5463302,0.74249685,0.66941,0.48178178,0.5480868,0.6667283,0.47838753,0.5106799,0.487556,0.45696467,0.68407065,0.6416244,0.48677218,0.80199695,0.6902003,0.5298779,0.5405313,0.5665892,0.5174191,0.5961346,0.52200055,0.5815555,0.56861085,0.50687265,0.5329113,0.49834427,0.6901796,0.53176117,0.45442808,0.47936323,0.7175466,0.6073687,0.73699206,0.6781488,0.5492292,0.6279905,0.4617943,0.5673509,0.745031,0.4006087,0.51242113,0.68364155,0.5633901,0.62362415,0.81913143,0.51032096,0.7426137,0.51890594,0.6243414,0.5493057,0.5227802,0.55234253,0.5217047,0.55254585
0.5892932,0.6579261,0.58392984,0.5982936,0.60563695,0.6575326,0.5810922,0.7573754,0.5897907,0.5752066,0.45824397,0.6722605,0.64910686,0.62099904,0.8631173,0.539305,0.5256773,0.60782194,0.5558375,0.7652339,0.51015234,0.5907147,0.6137006,0.61614156,0.6412095,0.52424055,0.571864,0.55216426,0.6412096,0.5453306,0.56108755,0.47941914,0.54474163,0.8957686,0.47872365,0.55619705,0.639192,0.6106122,0.58623654,0.7783989,0.5994846,0.51253617,0.5981064,0.6083859,0.61102223,0.73665637,0.6009489,0.53019226,0.48196125,0.6047065,0.64517856,0.84164363,0.52953166,0.5836036,0.5711088,0.61390734,0.5937447,0.7349882,0.562226,0.497096,0.6082362,0.5043071,0.5414273,0.59124285,0.5964231,0.64194757,0.7798813,0.53251886,0.61378807,0.6308935,0.6105409,0.5207572,0.5580323,0.6282742,0.56582665,0.4419929,0.9999997,0.50564605,0.60050446,0.5384219,0.6114719,0.77591187,0.5993075,0.44776216,0.6071259,0.5432585,0.8239696,0.5929789,0.49625134,0.4181108,0.607222,0.45574978,0.46724883,0.51112455,0.6222629,0.5665359,0.55549234,0.5952517,0.5388246,0.63887274,0.56366175,0.79695493,0.561913,0.82104445,0.51283884,0.53829986,0.5604973,0.79509455,0.41426522,0.596709,0.52912444,0.41859254,0.5724457,0.60012823,0.59317034,0.6520585,0.5624831,0.79470664,0.5797599,0.48516586,0.6535147,0.57845837,0.47766915,0.59895885,0.5095646,0.51392114,0.63063884,0.64867294,0.62858456,0.56830144,0.60719985,0.5934473
0.6034687,0.7624755,0.6681093,0.7034886,0.5958573,0.6957856,0.6802967,0.52629644,0.56393343,0.6671008,0.44356385,0.7309251,0.74725145,0.7258385,0.4716095,0.6060746,0.64610696,0.6451569,0.58040035,0.5090566,0.5226283,0.6370121,0.7116351,0.6180648,0.53621656,0.553201,0.71902025,0.5792528,0.7208422,0.6812719,0.55121017,0.5629244,0.6724427,0.56717765,0.5720324,0.6958427,0.6994222,0.58721507,0.63756996,0.5142802,0.6269984,0.5597732,0.63988703,0.7808096,0.55460197,0.5020259,0.6811943,0.59734476,0.5487812,0.61839956,0.6734573,0.5546206,0.8335029,0.6171669,0.62142855,0.6659948,0.6112761,0.5372503,0.6823577,0.5830984,0.6570582,0.54418457,0.6888561,0.6534072,0.6424577,0.6337805,0.54121906,0.5102372,0.6477942,0.6940582,0.60030115,0.5253453,0.6099203,0.6314602,0.5546899,0.51907444,0.50564605,0.9999999,0.70804054,0.57818496,0.6140194,0.5294626,0.5676404,0.43655416,0.62516767,0.68178296,0.5460768,0.5918065,0.5807779,0.41900757,0.6286927,0.5672763,0.5675428,0.8384909,0.72445214,0.54670227,0.7278421,0.5958562,0.7162907,0.7022187,0.5768012,0.51770765,0.87748444,0.53209704,0.5488821,0.8552641,0.6005911,0.50512797,0.53404903,0.58407813,0.55198336,0.4536933,0.86452794,0.6045204,0.64912605,0.66187304,0.5541159,0.49466205,0.6145506,0.5467516,0.78831214,0.5871275,0.62943876,0.71249914,0.55924976,0.6521778,0.59574926,0.7206292,0.7206435,0.60346186,0.5803935,0.4940897
0.6071707,0.8066062,0.56862473,0.9649044,0.5555907,0.6624786,0.70169497,0.5494535,0.5462724,0.63952327,0.42441922,0.7857956,0.9078878,0.88193756,0.571219,0.5521555,0.51999754,0.52882475,0.64417255,0.539234,0.5714566,0.72319776,0.88013715,0.6295478,0.51375747,0.5009501,0.60135597,0.63716877,0.6834072,0.9237535,0.60178757,0.5788554,0.53248054,0.6204828,0.5121631,0.5913368,0.6689463,0.61894506,0.7250026,0.50813335,0.6495518,0.5216661,0.6825063,0.71727026,0.5971916,0.5029051,0.7624598,0.5992464,0.5265799,0.65957373,0.8145532,0.6418798,0.53914016,0.7376576,0.5686705,0.5498174,0.6894671,0.5061386,0.93557966,0.52302897,0.6353892,0.5061585,0.56041723,0.81676334,0.7368151,0.78706473,0.55501956,0.45273048,0.77582616,0.6806922,0.6789163,0.52408475,0.6793443,0.6877322,0.62019914,0.5463302,0.60050446,0.70804054,1.0000002,0.5475722,0.62668437,0.62164515,0.7065479,0.40680128,0.658703,0.87139094,0.5583639,0.5869567,0.5243034,0.40544376,0.66168296,0.5500407,0.52616364,0.5582065,0.69045454,0.5345367,0.66559255,0.67433625,0.5951128,0.80193967,0.5829137,0.49463084,0.58822095,0.58532906,0.5451387,0.57253814,0.66818947,0.5192489,0.4855233,0.66783834,0.5065651,0.4440746,0.5767311,0.62790763,0.6756546,0.7151043,0.53475463,0.5914147,0.5417301,0.5133781,0.798604,0.65893173,0.562383,0.85745454,0.52750313,0.6030927,0.647754,0.7495209,0.90630704,0.6496373,0.5691871,0.46878338
0.90374917,0.6102646,0.6448218,0.54894143,0.6249437,0.6550575,0.7132916,0.59099656,0.782611,0.6191306,0.7306265,0.62885803,0.6453325,0.54833794,0.5402511,0.97444713,0.62473524,0.6106362,0.4545602,0.4422129,0.655746,0.5612025,0.5378195,0.79314077,0.6014546,0.91921705,0.66897166,0.4568816,0.6381774,0.53554904,0.6532869,0.78942305,0.57336754,0.5784065,0.9069438,0.5824187,0.6711492,0.64336586,0.5529902,0.49207583,0.69112366,0.92163205,0.49332133,0.60933685,0.6653836,0.47396186,0.56797796,0.69622326,0.8831184,0.5030967,0.5551551,0.57874,0.61718625,0.6818761,0.8037362,0.6226099,0.48626164,0.5065278,0.5152478,0.89255625,0.67139316,0.90770215,0.65961117,0.5803721,0.51625615,0.6640383,0.5498261,0.7391272,0.5462316,0.6516358,0.6713677,0.8905645,0.4512262,0.71591955,0.67350864,0.74249685,0.5384219,0.57818496,0.5475722,0.9999999,0.7900709,0.5302591,0.643087,0.7442074,0.5145477,0.52073383,0.5369137,0.55596143,0.91263974,0.7075302,0.5142665,0.85062826,0.908241,0.62556154,0.65012944,0.6399351,0.5960773,0.67013687,0.6419714,0.70063215,0.7221951,0.5496167,0.58871925,0.5324327,0.75955707,0.60700005,0.452984,0.528208,0.80594474,0.68256515,0.91174096,0.69578487,0.62225443,0.70285916,0.49478683,0.6916427,0.7571047,0.48866865,0.6117381,0.9072138,0.654402,0.77368313,0.7607096,0.5562115,0.9260389,0.58592767,0.71419895,0.60588723,0.5345429,0.6213302,0.6517226,0.581708
0.7856981,0.6870331,0.7480187,0.6216089,0.6595583,0.6796268,0.6824144,0.65939933,0.7691409,0.6217234,0.638352,0.7129369,0.7056961,0.61288816,0.6156357,0.7737192,0.6683781,0.70909595,0.55721396,0.50097144,0.61903524,0.6306077,0.5926896,0.9975783,0.6149675,0.7232665,0.6510248,0.5677492,0.6631088,0.58686227,0.7041353,0.6502009,0.6527609,0.6810397,0.8019035,0.6061141,0.7114817,0.66969186,0.6293134,0.5562413,0.8018054,0.75743675,0.56475365,0.66023827,0.70737106,0.520848,0.63972,0.7192565,0.7390706,0.5756062,0.61309946,0.66819495,0.6754046,0.7126108,0.74520016,0.72108054,0.5610285,0.54403466,0.5816116,0.7965794,0.7071306,0.72982365,0.70820343,0.64157045,0.6047645,0.72748613,0.6221964,0.6429879,0.61250234,0.68737936,0.7064328,0.70982623,0.5512466,0.82741046,0.75586385,0.66941,0.6114719,0.6140194,0.62668437,0.7900709,0.99999994,0.6068131,0.6815357,0.6379693,0.5967124,0.5795349,0.62094826,0.60703975,0.83279365,0.604267,0.5930329,0.73786587,0.74059904,0.69350606,0.6903146,0.7463596,0.61474067,0.73475355,0.6888596,0.7513589,0.8783087,0.6289947,0.600816,0.6146388,0.85261446,0.66677564,0.55962205,0.60231674,0.8141521,0.72621787,0.73458093,0.62098587,0.6298307,0.801455,0.5774185,0.7308089,0.68088096,0.56261706,0.65346706,0.7086107,0.737881,0.8531609,0.6626495,0.6506923,0.7314212,0.58795285,0.8209017,0.6722059,0.628854,0.6702747,0.7317742,0.5927654
0.58845896,0.6862436,0.5765429,0.6134362,0.57507396,0.64023316,0.57413346,0.6484284,0.59320486,0.5789276,0.4081675,0.6977901,0.6564632,0.6229133,0.7710938,0.5378651,0.50858563,0.6473517,0.5696739,0.6048865,0.54088086,0.63195336,0.61233765,0.6093362,0.6536757,0.5325164,0.57151586,0.56960386,0.6228418,0.5441167,0.53483963,0.5181321,0.55741143,0.8267714,0.4681739,0.5444725,0.61482984,0.5607555,0.62808204,0.6088674,0.5849757,0.4990632,0.6083784,0.63354003,0.5417636,0.592434,0.633307,0.52086306,0.52509236,0.61729944,0.6356725,0.88067997,0.56448877,0.63193643,0.5878363,0.6406574,0.616725,0.57835126,0.5674592,0.48319855,0.59683216,0.5185642,0.53820205,0.6019388,0.6340816,0.66209537,0.6037012,0.55634964,0.65077204,0.61879295,0.6103573,0.5112218,0.5669799,0.6160567,0.55438477,0.48178178,0.77591187,0.5294626,0.62164515,0.5302591,0.6068131,1.0000004,0.6591443,0.41397548,0.6228935,0.5610587,0.6499814,0.5683665,0.48257756,0.40618223,0.62465024,0.48244515,0.480716,0.51862425,0.5955241,0.57668555,0.5719749,0.5854554,0.532676,0.63836664,0.53013617,0.63924295,0.6195009,0.8473816,0.49017343,0.5701496,0.5753362,0.61848545,0.43743792,0.59790164,0.5310072,0.4185609,0.6143529,0.60484993,0.6084209,0.65368664,0.5647813,0.8512026,0.5437269,0.49033645,0.65330774,0.56458676,0.4722197,0.60143197,0.5393688,0.5147202,0.62069875,0.67161626,0.6435638,0.566479,0.5275258,0.6163273
0.6299974,0.7201316,0.6004404,0.6753458,0.5932984,0.6827609,0.689581,0.5749133,0.6577219,0.57381225,0.49562815,0.72931534,0.7818154,0.661795,0.6234422,0.6268365,0.52638954,0.5939748,0.5395439,0.44866398,0.5566949,0.67694044,0.65926087,0.68743545,0.5879699,0.59084356,0.6333059,0.5406955,0.6751333,0.63368237,0.5914619,0.58698976,0.53353786,0.6713539,0.56003755,0.56589174,0.6861472,0.6238214,0.6540094,0.4757873,0.68529177,0.57890767,0.5830466,0.6826001,0.5972918,0.45773986,0.658551,0.5949293,0.5835427,0.5902081,0.6064453,0.69385564,0.5137275,0.7727169,0.6181859,0.5993517,0.60944635,0.4840357,0.64144427,0.5664856,0.63572055,0.5780796,0.5836458,0.6043338,0.65568787,0.7459457,0.5064275,0.5748205,0.7403708,0.6848697,0.7197496,0.5821129,0.5381604,0.69680345,0.61240095,0.5480868,0.5993075,0.5676404,0.7065479,0.643087,0.6815357,0.6591443,0.9999998,0.5103457,0.6065116,0.6225593,0.5336136,0.56375104,0.574636,0.50447863,0.59894216,0.59553546,0.5617707,0.5204126,0.6750739,0.58151466,0.6962279,0.7108691,0.58484125,0.7518214,0.6391614,0.53291476,0.54743505,0.6162307,0.6083093,0.5213274,0.54907197,0.50997347,0.51916075,0.7097278,0.5848518,0.5050989,0.5667316,0.6934892,0.59696245,0.72650963,0.5498084,0.6367681,0.571345,0.57609737,0.7094866,0.67043203,0.5675139,0.6534318,0.589308,0.5432847,0.71159774,0.67722243,0.6650612,0.6771724,0.6002394,0.57032275
0.6919194,0.49646416,0.5168373,0.40856186,0.50349015,0.5149081,0.50459254,0.49345702,0.75687313,0.50505954,0.96390235,0.5126871,0.45334893,0.4175185,0.41104233,0.7571776,0.52033854,0.5053123,0.39311698,0.3911222,0.6548694,0.45946285,0.40607813,0.63844943,0.5250863,0.7619126,0.5420695,0.38915774,0.49549463,0.4009525,0.5291276,0.6643731,0.46789816,0.45887482,0.6734907,0.48023686,0.5132556,0.5038687,0.44686988,0.44832584,0.57440436,0.69563115,0.42374608,0.4933089,0.5205885,0.42757478,0.45168638,0.50683266,0.7476185,0.4350262,0.42751527,0.43805906,0.48545125,0.5050972,0.7872251,0.5237333,0.39435172,0.4444982,0.39187375,0.6892789,0.547012,0.78518647,0.520532,0.4466435,0.43474314,0.49718904,0.4584512,0.6845488,0.4435426,0.5009884,0.5447695,0.7736275,0.3869051,0.5447295,0.5087903,0.6667283,0.44776216,0.43655416,0.40680128,0.7442074,0.6379693,0.41397548,0.5103457,0.9999999,0.43568388,0.3902787,0.4762251,0.448201,0.6972929,0.9418549,0.43844816,0.6782459,0.70907223,0.46570054,0.4908787,0.5462543,0.46854267,0.5340632,0.5029455,0.49656743,0.57659364,0.4690721,0.45542264,0.4274689,0.65081525,0.47402677,0.38490608,0.45438707,0.6437455,0.54302233,0.7801591,0.941327,0.49324334,0.5694742,0.41833758,0.5156522,0.6734391,0.37775466,0.5123648,0.7013386,0.5119891,0.57480174,0.7379538,0.43423894,0.7487176,0.46866497,0.57387584,0.4812022,0.41327405,0.5077692,0.5394059,0.51018184
