Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
3,8,0.0,2,2,0.13,0.188,0.139,3,20,781,13,23,16,0.139,0.154,0.172,0.136
3,9,0.0,2,2,0.174,0.25,0.185,4,19,782,12,23,16,0.185,0.205,0.23,0.19
3,10,0.0,2,2,0.0,0.0,0.0,0,22,779,16,22,16,0.0,0.0,0.0,-0.024
4,1,0.0,3,3,0.0,0.0,0.0,0,8,794,16,8,16,0.0,0.0,0.0,-0.014
4,2,0.0,2,2,0.08,0.125,0.086,2,23,779,14,25,16,0.086,0.098,0.112,0.077
4,3,0.0,2,2,0.111,0.133,0.115,2,16,786,13,18,15,0.115,0.121,0.128,0.104
4,4,0.0,2,2,0.05,0.067,0.053,1,19,783,14,20,15,0.053,0.057,0.062,0.037
4,5,0.0,2,2,0.053,0.067,0.055,1,18,784,14,19,15,0.055,0.059,0.063,0.039
4,6,0.0,2,2,0.087,0.125,0.093,2,21,780,14,23,16,0.093,0.103,0.115,0.083
4,7,0.0,2,2,0.111,0.125,0.114,2,16,785,14,18,16,0.114,0.118,0.122,0.099
4,8,0.0,2,2,0.0,0.0,0.0,0,14,787,16,14,16,0.0,0.0,0.0,-0.019
4,9,0.0,2,2,0.042,0.062,0.045,1,23,778,15,24,16,0.045,0.05,0.057,0.028
4,10,0.0,2,2,0.059,0.062,0.06,1,16,785,15,17,16,0.06,0.061,0.062,0.041
5,1,0.0,2,2,0.0,0.0,0.0,0,24,778,16,24,16,0.0,0.0,0.0,-0.025
5,2,0.0,2,2,0.1,0.062,0.089,1,9,793,15,10,16,0.089,0.077,0.068,0.065
5,3,0.0,2,2,0.0,0.0,0.0,0,17,785,15,17,15,0.0,0.0,0.0,-0.02
5,4,0.0,2,2,0.0,0.0,0.0,0,18,784,15,18,15,0.0,0.0,0.0,-0.021
5,5,0.0,2,2,0.118,0.133,0.12,2,15,787,13,17,15,0.12,0.125,0.13,0.108
5,6,0.0,2,2,0.087,0.125,0.093,2,21,780,14,23,16,0.093,0.103,0.115,0.083
5,7,0.0,2,2,0.1,0.125,0.104,2,18,783,14,20,16,0.104,0.111,0.119,0.092
5,8,0.0,2,2,0.042,0.062,0.045,1,23,778,15,24,16,0.045,0.05,0.057,0.028
5,9,0.0,2,2,0.267,0.25,0.263,4,11,790,12,15,16,0.263,0.258,0.253,0.244
5,10,0.0,2,2,0.067,0.125,0.074,2,28,773,14,30,16,0.074,0.087,0.106,0.066
6,1,0.0,2,2,0.105,0.125,0.109,2,17,785,14,19,16,0.109,0.114,0.12,0.095
6,2,0.0,2,2,0.091,0.125,0.096,2,20,782,14,22,16,0.096,0.105,0.116,0.086
6,3,0.0,2,2,0.118,0.133,0.12,2,15,787,13,17,15,0.12,0.125,0.13,0.108
6,4,0.0,2,2,0.053,0.067,0.055,1,18,784,14,19,15,0.055,0.059,0.063,0.039
6,5,0.0,2,2,0.0,0.0,0.0,0,19,783,15,19,15,0.0,0.0,0.0,-0.021
6,6,0.0,2,2,0.0,0.0,0.0,0,14,787,16,14,16,0.0,0.0,0.0,-0.019
6,7,0.0,2,2,0.0,0.0,0.0,0,21,780,16,21,16,0.0,0.0,0.0,-0.023
6,8,0.0,2,2,0.143,0.125,0.139,2,12,789,14,14,16,0.139,0.133,0.128,0.117
6,9,0.0,2,2,0.045,0.062,0.048,1,21,780,15,22,16,0.048,0.053,0.058,0.031
6,10,0.0,2,2,0.129,0.25,0.143,4,27,774,12,31,16,0.143,0.17,0.211,0.157
7,1,0.0,2,2,0.043,0.062,0.046,1,22,780,15,23,16,0.046,0.051,0.057,0.029
7,2,0.0,2,2,0.154,0.25,0.167,4,22,780,12,26,16,0.167,0.19,0.222,0.176
7,3,0.0,2,2,0.0,0.0,0.0,0,18,784,15,18,15,0.0,0.0,0.0,-0.021
7,4,0.0,2,2,0.05,0.067,0.053,1,19,783,14,20,15,0.053,0.057,0.062,0.037
7,5,0.0,2,2,0.062,0.067,0.063,1,15,787,14,16,15,0.063,0.065,0.066,0.046
7,6,0.0,2,2,0.105,0.125,0.109,2,17,784,14,19,16,0.109,0.114,0.12,0.095
7,7,0.0,2,2,0.04,0.062,0.043,1,24,777,15,25,16,0.043,0.049,0.056,0.026
7,8,0.0,2,2,0.071,0.062,0.069,1,13,788,15,14,16,0.069,0.067,0.064,0.049
7,9,0.0,2,2,0.056,0.062,0.057,1,17,784,15,18,16,0.057,0.059,0.061,0.039
7,10,0.0,2,2,0.105,0.125,0.109,2,17,784,14,19,16,0.109,0.114,0.12,0.095
8,1,0.0,2,2,0.059,0.062,0.06,1,16,786,15,17,16,0.06,0.061,0.062,0.041
8,2,0.0,2,2,0.083,0.125,0.089,2,22,780,14,24,16,0.089,0.1,0.114,0.08
8,3,0.0,2,2,0.0,0.0,0.0,0,20,782,15,20,15,0.0,0.0,0.0,-0.022
8,4,0.0,2,2,0.111,0.133,0.115,2,16,786,13,18,15,0.115,0.121,0.128,0.104
8,5,0.0,2,2,0.087,0.133,0.093,2,21,781,13,23,15,0.093,0.105,0.12,0.087
8,6,0.0,2,2,0.087,0.125,0.093,2,21,780,14,23,16,0.093,0.103,0.115,0.083
8,7,0.0,2,2,0.062,0.062,0.062,1,15,786,15,16,16,0.062,0.062,0.062,0.044
8,8,0.0,2,2,0.0,0.0,0.0,0,19,782,16,19,16,0.0,0.0,0.0,-0.022
8,9,0.0,2,2,0.105,0.125,0.109,2,17,784,14,19,16,0.109,0.114,0.12,0.095
8,10,0.0,2,2,0.105,0.125,0.109,2,17,784,14,19,16,0.109,0.114,0.12,0.095
9,1,0.0,2,2,0.0,0.0,0.0,0,16,786,16,16,16,0.0,0.0,0.0,-0.02
9,2,0.0,2,2,0.083,0.125,0.089,2,22,780,14,24,16,0.089,0.1,0.114,0.08
9,3,0.0,2,2,0.143,0.133,0.141,2,12,790,13,14,15,0.141,0.138,0.135,0.122
9,4,0.0,2,2,0.12,0.2,0.13,3,22,780,12,25,15,0.13,0.15,0.176,0.135
9,5,0.0,2,2,0.0,0.0,0.0,0,8,794,15,8,15,0.0,0.0,0.0,-0.014
9,6,0.0,2,2,0.053,0.062,0.054,1,18,783,15,19,16,0.054,0.057,0.06,0.037
9,7,0.0,2,2,0.105,0.125,0.109,2,17,784,14,19,16,0.109,0.114,0.12,0.095
9,8,0.0,2,2,0.0,0.0,0.0,0,19,782,16,19,16,0.0,0.0,0.0,-0.022
9,9,0.0,2,2,0.069,0.125,0.076,2,27,774,14,29,16,0.076,0.089,0.108,0.068
9,10,0.0,2,2,0.08,0.125,0.086,2,23,778,14,25,16,0.086,0.098,0.112,0.077
10,1,0.0,2,2,0.0,0.0,0.0,0,15,787,16,15,16,0.0,0.0,0.0,-0.019
10,2,0.0,2,2,0.0,0.0,0.0,0,19,783,16,19,16,0.0,0.0,0.0,-0.022
10,3,0.0,2,2,0.13,0.2,0.14,3,20,782,12,23,15,0.14,0.158,0.181,0.142
10,4,0.0,2,2,0.0,0.0,0.0,0,21,781,15,21,15,0.0,0.0,0.0,-0.022
10,5,0.0,2,2,0.174,0.267,0.187,4,19,783,11,23,15,0.187,0.211,0.241,0.197
10,6,0.0,2,2,0.045,0.062,0.048,1,21,780,15,22,16,0.048,0.053,0.058,0.031
10,7,0.0,2,2,0.053,0.062,0.054,1,18,783,15,19,16,0.054,0.057,0.06,0.037
10,8,0.0,2,2,0.062,0.062,0.062,1,15,786,15,16,16,0.062,0.062,0.062,0.044
10,9,0.0,2,2,0.053,0.062,0.054,1,18,783,15,19,16,0.054,0.057,0.06,0.037
10,10,0.0,2,2,0.143,0.188,0.15,3,18,783,13,21,16,0.15,0.162,0.176,0.145
