Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
5,5,0.0,7,4,0.176,0.2,0.181,3,14,788,12,17,15,0.181,0.188,0.195,0.172
5,6,0.0,10,6,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
5,7,0.0,4,2,0.045,0.062,0.048,1,21,780,15,22,16,0.048,0.053,0.058,0.031
5,8,0.0,10,5,0.0,0.0,0.0,0,17,784,16,17,16,0.0,0.0,0.0,-0.021
5,9,0.0,4,2,0.15,0.188,0.156,3,17,784,13,20,16,0.156,0.167,0.179,0.149
5,10,0.0,10,6,0.0,0.0,0.0,0,5,796,16,5,16,0.0,0.0,0.0,-0.011
6,1,0.0,10,6,0.125,0.062,0.104,1,7,795,15,8,16,0.104,0.083,0.069,0.076
6,2,0.0,10,6,0.0,0.0,0.0,0,5,797,16,5,16,0.0,0.0,0.0,-0.011
6,3,0.0,10,6,1.0,0.067,0.263,1,0,802,14,1,15,0.263,0.125,0.082,0.256
6,4,0.0,10,6,0.0,0.0,0.0,0,4,798,15,4,15,0.0,0.0,0.0,-0.01
6,5,0.0,10,6,0.0,0.0,0.0,0,5,797,15,5,15,0.0,0.0,0.0,-0.011
6,6,0.0,4,2,0.143,0.25,0.156,4,24,777,12,28,16,0.156,0.182,0.217,0.168
6,7,0.0,10,6,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
6,8,0.0,10,6,0.0,0.0,0.0,0,4,797,16,4,16,0.0,0.0,0.0,-0.01
6,9,0.0,10,6,0.5,0.125,0.312,2,2,799,14,4,16,0.312,0.2,0.147,0.243
6,10,0.0,10,5,0.125,0.125,0.125,2,14,787,14,16,16,0.125,0.125,0.125,0.108
7,1,0.0,4,2,0.037,0.062,0.04,1,26,776,15,27,16,0.04,0.047,0.055,0.023
7,2,0.0,5,3,0.111,0.062,0.096,1,8,794,15,9,16,0.096,0.08,0.068,0.07
7,3,0.0,10,6,0.0,0.0,0.0,0,3,799,15,3,15,0.0,0.0,0.0,-0.008
7,4,0.0,7,4,0.0,0.0,0.0,0,12,790,15,12,15,0.0,0.0,0.0,-0.017
7,5,0.0,10,6,0.0,0.0,0.0,0,4,798,15,4,15,0.0,0.0,0.0,-0.01
7,6,0.0,4,2,0.0,0.0,0.0,0,31,770,16,31,16,0.0,0.0,0.0,-0.028
7,7,0.0,4,2,0.071,0.125,0.078,2,26,775,14,28,16,0.078,0.091,0.109,0.07
7,8,0.0,10,6,0.0,0.0,0.0,0,1,800,16,1,16,0.0,0.0,0.0,-0.005
7,9,0.0,10,6,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
7,10,0.0,7,4,0.111,0.062,0.096,1,8,793,15,9,16,0.096,0.08,0.068,0.07
8,1,0.0,7,4,0.071,0.062,0.069,1,13,789,15,14,16,0.069,0.067,0.064,0.049
8,2,0.0,7,4,0.0,0.0,0.0,0,9,793,16,9,16,0.0,0.0,0.0,-0.015
8,3,0.0,10,6,0.0,0.0,0.0,0,4,798,15,4,15,0.0,0.0,0.0,-0.01
8,4,0.0,7,4,0.0,0.0,0.0,0,10,792,15,10,15,0.0,0.0,0.0,-0.015
8,5,0.0,4,2,0.115,0.2,0.126,3,23,779,12,26,15,0.126,0.146,0.174,0.131
8,6,0.0,4,2,0.0,0.0,0.0,0,32,769,16,32,16,0.0,0.0,0.0,-0.029
8,7,0.0,4,2,0.0,0.0,0.0,0,17,784,16,17,16,0.0,0.0,0.0,-0.021
8,8,0.0,10,6,0.0,0.0,0.0,0,6,795,16,6,16,0.0,0.0,0.0,-0.012
8,9,0.0,10,6,0.25,0.062,0.156,1,3,798,15,4,16,0.156,0.1,0.074,0.117
8,10,0.0,10,5,0.105,0.125,0.109,2,17,784,14,19,16,0.109,0.114,0.12,0.095
9,1,0.0,10,6,0.0,0.0,0.0,0,3,799,16,3,16,0.0,0.0,0.0,-0.009
9,2,0.0,10,6,0.25,0.062,0.156,1,3,799,15,4,16,0.156,0.1,0.074,0.117
9,3,0.0,5,3,0.0,0.0,0.0,0,8,794,15,8,15,0.0,0.0,0.0,-0.014
9,4,0.0,9,4,0.129,0.267,0.144,4,27,775,11,31,15,0.144,0.174,0.22,0.164
9,5,0.0,10,6,0.0,0.0,0.0,0,1,801,15,1,15,0.0,0.0,0.0,-0.005
9,6,0.0,10,6,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
9,7,0.0,7,4,0.062,0.062,0.062,1,15,786,15,16,16,0.062,0.062,0.062,0.044
9,8,0.0,10,6,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
9,9,0.0,4,2,0.067,0.125,0.074,2,28,773,14,30,16,0.074,0.087,0.106,0.066
9,10,0.0,10,6,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
10,1,0.0,4,2,0.034,0.062,0.038,1,28,774,15,29,16,0.038,0.044,0.054,0.021
10,2,0.0,10,6,0.0,0.0,0.0,0,4,798,16,4,16,0.0,0.0,0.0,-0.01
10,3,0.0,7,4,0.1,0.067,0.091,1,9,793,14,10,15,0.091,0.08,0.071,0.068
10,4,0.0,10,6,0.0,0.0,0.0,0,5,797,15,5,15,0.0,0.0,0.0,-0.011
10,5,0.0,7,4,0.182,0.133,0.169,2,9,793,13,11,15,0.169,0.154,0.141,0.142
10,6,0.0,10,6,0.0,0.0,0.0,0,7,794,16,7,16,0.0,0.0,0.0,-0.013
10,7,0.0,7,4,0.067,0.062,0.066,1,14,787,15,15,16,0.066,0.065,0.063,0.046
10,8,0.0,10,6,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
10,9,0.0,10,6,0.0,0.0,0.0,0,1,800,16,1,16,0.0,0.0,0.0,-0.005
10,10,0.0,7,4,0.083,0.062,0.078,1,11,790,15,12,16,0.078,0.071,0.066,0.056
