Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
9,10,0.0,15,13,0.25,0.062,0.156,1,3,798,15,4,16,0.156,0.1,0.074,0.117
10,1,0.0,17,13,0.143,0.062,0.114,1,6,796,15,7,16,0.114,0.087,0.07,0.083
10,2,0.0,15,13,0.25,0.125,0.208,2,6,796,14,8,16,0.208,0.167,0.139,0.165
10,3,0.0,15,13,0.333,0.062,0.179,1,2,800,15,3,16,0.179,0.105,0.075,0.137
10,4,0.0,11,9,0.143,0.062,0.114,1,6,796,15,7,16,0.114,0.087,0.07,0.083
10,5,0.0,11,9,0.111,0.067,0.098,1,8,794,14,9,15,0.098,0.083,0.072,0.073
10,6,0.0,15,13,0.333,0.067,0.185,1,2,800,14,3,15,0.185,0.111,0.079,0.142
10,7,0.0,17,13,0.167,0.062,0.125,1,5,796,15,6,16,0.125,0.091,0.071,0.091
10,8,0.0,30,24,0.0,0.0,0.0,0,9,792,16,9,16,0.0,0.0,0.0,-0.015
10,9,0.0,12,10,0.0,0.0,0.0,0,5,796,16,5,16,0.0,0.0,0.0,-0.011
10,10,0.0,11,9,0.5,0.125,0.312,2,2,799,14,4,16,0.312,0.2,0.147,0.243
